,Ax,Qx,Ay,Qy,Azeta,Qzeta
12,(-0.00045383819068152957+0.0014564619401355723j),0.37798970875011445,(-0.0007081033915914934-0.002396537141723608j),0.361818243809677,(5.435601257223929e-08-6.602286585532055e-09j),0.012600430852889859
13,(0.0010847493627978715-0.0006627950680997528j),0.35641805829955503,(-0.001942687234350068+0.0013496137564776264j),0.3699039759243556,(1.1266089009794019e-09+1.7314653165267164e-08j),0.0072002437958891795
14,(-0.0009645437492884882+0.0006684946643096168j),0.3600181815119969,(0.0016262168043779458-0.0012875177596405648j),0.3735040993667463,(-2.2014669728320693e-09-4.184755015745486e-09j),-0.31190517581993404
15,(0.0008681962114770932-0.0007512605541072051j),0.30290486860450233,(0.0012090136877102324-0.0014554677861112562j),0.3271911557169184,(-1.8937558331486912e-09+4.084923851353171e-09j),0.31190517582576005
16,(0.0008228657959359453-0.0006453857909105298j),0.36361830605123285,(0.0016641767338586692-0.0003074422617484355j),0.3564180582802406,(2.2708937821399784e-09-3.96184982892233e-09j),0.3083050541515815
17,(-0.0008542712129736911-0.00030083494387479103j),0.3761896482866268,(-0.0014463597814535563+0.00036868758698910763j),0.36001818112152945,(2.0513914161479134e-09+3.942562444095e-09j),-0.3083050541857988
18,(-0.00031118223707099593+0.0007679725239583755j),-0.3119051762997709,(8.748125515393928e-05-0.0013233695893870388j),0.009885794504490912,(-2.0237581124360193e-09-2.936271166227503e-09j),-0.009885786657423061
19,(0.0007911466538441073+0.00021175228293976705j),0.3797897705012561,(0.0012088636025936329-0.0004043484945979624j),0.363618298797128,(-1.4750596853423595e-09+2.0962607857429005e-09j),0.009885789679740261
20,(-0.00015731995053737153-0.0007575048128499225j),0.31819084276518905,(0.00047111497810440776+0.000831714351709319j),0.3645037887843181,(1.9941082994877222e-09+1.014494667449522e-09j),0.3137052384385995
21,(0.0003178058997929659-0.000698387279003255j),-0.30830505316058215,(-0.0005881143315659035-0.0006157245125552922j),-0.009885794509853309,(1.9798139505014795e-09-9.116758464542908e-10j),-0.313705238630654
22,(-0.0006995901045123852-0.0001288674386216684j),0.38338989358272946,(0.0002758456333855998+0.0007518795004889219j),-0.32179097085304254,(-1.8581384190718632e-09+1.1035998181529477e-09j),-0.3065049920293603
23,(-0.0004499737927163831-0.00035462890725412085j),0.319105423340165,(5.531842675338328e-05+0.0007767080638702131j),-0.37170403745641556,(-1.8179808166516522e-09-9.47386992609752e-10j),0.30650499199819425
24,(0.0005910705549951954+0.0001474387661766214j),0.003600123148013682,(-0.0003223514995339054-0.0006911692924097165j),-0.31819084771718753,(-1.5738309980885693e-09+1.2214232319915364e-09j),-0.32179097082580876
25,(0.0005620323803680807+0.00019386596535335643j),-0.0036001231397020514,(-0.0006995471250183514-3.932456494496265e-05j),0.3119051799987613,(1.557330608120167e-09+1.298961328344402e-09j),0.31819084650682056
26,(0.0004944419328299589-0.0001280923567621095j),0.37170403550192205,(0.00010010684852306521+0.0007610211953892073j),-0.36810391436890594,(-1.4615670412595086e-09-1.1631614772535152e-09j),0.32179097082758057
27,(8.126392954175699e-05+0.0004896124027851302j),0.3217909711775169,(8.756591629855748e-05+0.0005872928062344944j),0.3546179967475672,(1.4577236923726765e-09-1.2688604466877035e-09j),-0.31819084645899115
28,(0.0005341739599095431-0.00011974364394381821j),0.36810391291727357,(0.00041137815318370786+0.00048636980306424976j),0.37530415814957624,(9.954676999025738e-10-4.2179177802771265e-10j),-0.36181824295161974
29,(0.00021671656265190393+0.0003792125752664444j),0.3546179967167751,(-6.36912966992946e-05-0.000537120677451034j),0.0,(3.024419170202906e-10+1.0337485149800775e-09j),0.3815898316906714
30,(-0.00038548212300862545-0.00013426216967130536j),-0.31370523786429216,(0.0005491149631581655+0.00015385578335162873j),0.30830505347580384,(2.893238163423719e-10-1.0370949431374442e-09j),-0.3815898316795177
31,(-0.0003632095731998086+6.937896072562686e-05j),0.31639078618749183,(-0.000421211961160035+4.247776485555526e-05j),-0.36990397596632146,(9.939330929060253e-10+4.073977849238243e-10j),0.36181824294623155
32,(0.00012828502261373847-0.0003273756414954873j),0.37438957653667554,(0.0004145660952807468-6.709203575862919e-05j),-0.36630385287797346,(5.055952306036644e-10+1.041515058507569e-09j),0.3779897089347132
33,(0.0003124014673882137+0.00016225185685897112j),-0.30650499163272843,(-3.711101354871592e-05+0.00039552635535267724j),-0.36181824333258816,(4.957761634804683e-10-1.0442098369310745e-09j),-0.37798970893236766
34,(8.223215327324365e-05+0.00031950798356683823j),-0.00988579450051895,(0.0004103842496068387-1.687073573392577e-05j),-0.37350409947527596,(1.2186062709288676e-10-1.0981204730985918e-09j),-0.010800480717651342
35,(-0.0003094602235517106+6.488217732418303e-05j),-0.38158983203626445,(-0.00035080666672084694+0.00012790758265833667j),-0.3235910324227715,(6.343627800673785e-10+7.247547009741914e-10j),-0.3163907905890823
36,(0.00022271727600753444+0.00026759920150386674j),0.3654183505916349,(0.00033123767168495897-0.00015483259528503815j),-0.31639078620981176,(9.772205344692181e-10-4.4625637066401627e-10j),-0.3582181191998679
37,(6.31898215175802e-05+0.00030696844926989057j),0.36630385272431637,(-0.0002542991073158309-0.00029660000442448926j),0.31099060047111277,(9.761689337092916e-10+4.3087664350667756e-10j),0.35821811920936286
38,(-6.812456777572742e-05-0.0002822362743819097j),0.36990397752831533,(0.00014552020634142913+0.0003883377740063558j),0.3654183685624823,(-5.570059984755855e-10+7.584538979344214e-10j),0.32359103496048003
39,(0.00022279522790035787+0.00015983292848210825j),0.009885794504486465,(-1.4564425892060428e-05+0.0004093486662907999j),-0.35821811984792234,(6.038337883180216e-10-6.712114785345796e-10j),0.316390791143389
40,(-0.0003029830573012165+8.017186204324262e-05j),-0.3779897085972665,(-1.4908127798330353e-05+0.0003169360961935139j),0.3137052378793923,(-5.434211413863342e-10-7.082734550642733e-10j),-0.3235910351096977
41,(6.913054021309917e-05+0.00024994164191604706j),0.3735040997273317,(0.00025513878321177844-6.628032756094123e-05j),0.38158983219019654,(-6.096517348090461e-10+3.4110736263741286e-10j),0.3761896473732939
42,(-0.00016535964779299707+0.0001774054325420701j),-0.361818242851648,(6.395115358666488e-05-0.00025340593151252874j),0.3065049917786904,(-6.110172978643594e-10-3.343978276934196e-10j),-0.3761896473989733
43,(0.00022755791465590275-4.46377396310817e-05j),0.32359103238273057,(-0.00023823711260033038+0.00012582678146233947j),0.3627037296920249,(6.529878224525643e-10+1.0418037892634042e-10j),-0.0162005331499749
44,(-0.00016058695309648918+0.00018994870981856515j),-0.3582181198636594,(0.00026635550280360015-6.048348367712417e-05j),0.3779897039913536,(2.9625044657756506e-10-5.695630646203343e-10j),0.3155052992598637
45,(-0.00021116200646695093-9.939041700650628e-05j),0.329876703560522,(1.0617967701364155e-05-0.0002625479769222467j),0.0036001231374173785,(5.675352264857353e-10-2.1397053329366388e-10j),0.3797897703514652
46,(4.5680494817885725e-05-0.0001893689099538549j),-0.3717040364967656,(3.246387731969991e-05-0.0002567438531719545j),-0.003600123142937876,(5.691899700079581e-10+2.052500544039172e-10j),-0.3797897703486424
47,(2.7438051063511652e-05-0.00019940662725275392j),0.38518995515786275,(-0.00017492415471262758-0.00013990522084230965j),0.328991214102357,(-2.2626716347098142e-10-5.543651973462776e-10j),-0.3636183043029529
48,(5.05007222062131e-05+0.0001735470822758525j),-0.37618964947604633,(-0.00022033962815237162-1.3856748378381361e-05j),-0.3600181813077842,(-2.1681723967155412e-10+5.524466193382481e-10j),0.3636183043554344
49,(-3.953712996068209e-05-0.00016765163947511966j),-0.37978977055529484,(0.00021753234352095278+1.2737579182769908e-06j),-0.35641805828213574,(2.376093557933542e-10+5.392623958286685e-10j),-0.36001818118570295
50,(3.795931786431233e-05-0.0001861633929217235j),-0.36810391462708614,(0.00021468946071845327+2.624419936729141e-05j),-0.3636183021296793,(2.269532452379293e-10-5.373345218956698e-10j),0.3600181811815903
51,(2.7970490644220475e-05+0.00015459500373769182j),-0.3833898935847474,(-0.00010798210351343621-0.0001952389970260075j),0.3002193204010531,(2.3153271893968364e-10+5.558960848901981e-10j),-0.31550529942455435
52,(-0.00010089644367849358-8.918771164699512e-05j),-0.36001818147736275,(-0.00014857620802430095+0.0001617215756151722j),0.3101051163460884,(-2.395243728970714e-10-5.053149581491041e-10j),-0.35641805809991184
53,(9.480862251900475e-05+9.245363952730549e-05j),-0.3636183062593729,(3.350396180088893e-05+0.00015823620852189622j),0.3761896442066755,(-2.2956582339881949e-10+5.041985660086292e-10j),0.3564180581172437
54,(0.00010279255688308152+8.246117174890501e-05j),-0.3564180582911182,(-0.00015483245541026883+1.759508550523248e-05j),0.3528179349041546,(-5.15650962093287e-10-8.04286165786595e-11j),-0.3833898932090551
55,(-4.99753616708245e-05+0.00011322557293861157j),0.33167676531540696,(-2.75409538752418e-05-0.0001431434021456787j),-0.3645037877178732,(-5.137084518968681e-10+8.927324793379714e-11j),0.3833898932083499
56,(0.0001013178134918629-7.980157997323649e-05j),-0.31010511477281566,(-3.373789042034856e-05-0.00014296984788073638j),0.3797897721767009,(-5.101576302206736e-10+8.047998935588959e-11j),0.01620057450194987
57,(-0.0001122898853167714+2.1107034952487773e-05j),0.3645037911192759,(-0.00010811570507495082+9.780816067468086e-05j),0.3771042219746558,(-2.744479042796299e-10-4.1207095435643965e-10j),-0.30470492787501074
58,(1.995417968470066e-05+0.00011345320756381348j),0.31459072387583314,(3.4524213923135286e-05+0.00012395651573183852j),0.3833898936010859,(-5.0974360880469044e-11-5.257520058268223e-10j),0.010800199847026962
59,(3.6050845387889604e-05-0.00011248969232278315j),-0.31550530008903116,(-1.437219021648109e-06-0.00013241924374119j),-0.3753041572370272,(-1.8133444877302108e-10+3.9333170165126286e-10j),0.3047049276721906
60,(-9.91657191795303e-05+5.287087585512152e-05j),0.3528179351906755,(-9.62372743750414e-05+5.586770873873991e-05j),0.3020193797723622,(1.8349646095564694e-10+4.075290620939224e-10j),-0.0463129454220797
61,(-5.1419867976559696e-05+0.00010241127632572552j),0.32807664610156434,(-0.00010328238287348542+5.456625958706136e-05j),0.2984192587280938,(1.714119459576808e-10-3.8010663372319575e-10j),0.04631294530902845
62,(9.812772445686588e-05+4.277514432669638e-05j),0.37258957567295486,(-9.615754981684908e-05+3.997956913251669e-05j),0.3672183772730395,(-3.399619825954368e-10+1.4591299608712752e-10j),-0.048113027100960874
63,(0.0001030134336811995+2.3151420879729183e-05j),-0.36990397632685057,(4.1733903387032425e-05+8.683680308017089e-05j),-0.31459072372597385,(-3.1809078836617145e-10-1.3676331566609363e-10j),0.04811302718195586
64,(-0.0001016915284871527-1.8817414011966196e-05j),-0.3663038513742107,(0.00010218201937005029+4.1345535530101235e-06j),0.3155053002557982,(1.1382166457936228e-10+3.0554365789604546e-10j),-0.05351322017560572
65,(-9.995362954527013e-05-2.6005445133698645e-05j),-0.3735041056099277,(1.656480081534477e-05-9.208395140154394e-05j),0.32987670483784104,(-2.968707008419968e-10+1.1583903184224723e-10j),-0.051713155616337894
66,(-6.04001488422062e-05-7.381023948885527e-05j),0.30110480444790255,(6.650324166875277e-05-4.962431090221753e-05j),-0.3815898321414887,(1.0746314193921613e-10-2.8791223243564934e-10j),0.053513219675024815
67,(-6.724505959773553e-05+5.8083493589781473e-05j),0.36721855293395633,(-3.0211476430726304e-05-8.485082698195294e-05j),-0.32539109397796667,(-2.7976477902385085e-10-1.0938465818026193e-10j),0.05171315589352397
68,(-5.1348783184528654e-05+6.806377389268381e-05j),0.3209054321117626,(-1.7872389304238678e-06-7.051945842856238e-05j),-0.3546179967400861,(-1.4422524534528415e-10-2.3357083725315024e-10j),0.3743895852261167
69,(-4.111186139619807e-05+6.414524961533593e-05j),-0.3047049300592877,(6.199270045725577e-05-4.892730141267878e-05j),-0.3779897054475227,(-1.4087646890923578e-10+2.339910451836198e-10j),-0.37438958481630874
70,(-7.753070069641334e-05+2.267154039276273e-05j),0.37530416073067824,(1.111953191371545e-05-7.400409243439054e-05j),-0.36541836984956283,(-1.9539431321772535e-10+1.752066052972178e-10j),-0.3145907252264338
71,(6.477888845006856e-05-2.0533294374470795e-05j),-0.37438957947035567,(-6.15763198787681e-05+1.2149096006663892e-05j),0.3743896297645928,(2.4865913449800034e-10-1.1682610980162998e-10j),-0.04451287606193325
72,(-1.1704769841951887e-05-5.499082453910216e-05j),0.32539109631612567,(-5.872357420368782e-05-1.555111809322549e-05j),0.30470492914599584,(1.6374192647314522e-10+2.2751301500309718e-10j),-0.006285817710592431
73,(1.1931040228826314e-05+5.099936598908579e-05j),0.0018000616413369037,(-5.653594089762406e-05-1.3523730626533538e-05j),0.3316767687796774,(1.892996621499222e-10+1.8641351562701358e-10j),-0.03642723167098172
74,(2.575551768841804e-05-3.4028860301319156e-05j),-0.3546179967140954,(-2.819443572950275e-05-5.739099749291594e-05j),0.3609036665547173,(2.293307432382362e-10+1.0780757687128136e-10j),0.04451287581689363
75,(3.276950184074327e-05-3.230782034145813e-05j),-0.3654183358384405,(-4.0563421125442065e-05+3.328857520516916e-05j),0.309190649541174,(-9.437920804076176e-11+2.385023890733081e-10j),-0.3101051215632182
76,(4.469206387993307e-05-6.704645574519938e-06j),-0.38518995516619164,(-2.8206078957857668e-05-3.4756962508684514e-05j),-0.37618964335543115,(-1.6369693884504933e-10-1.5668477605650273e-10j),0.31459072541000443
77,(-1.9176620117621824e-05-3.7967608723601105e-05j),0.3199909092973993,(2.7236418159695806e-05+3.5060897169243485e-05j),-0.3797897716707209,(-1.62160122327973e-10+1.5620847198294994e-10j),-0.038227382662236874
78,(4.0090250244249094e-05+3.4671619193342312e-06j),0.3869900166664932,(-2.4743154350320113e-05-3.4185543223175154e-05j),-0.3833898936029652,(1.733197038863267e-10-1.7082266545793767e-10j),0.03642723217864913
79,(-5.885282457092113e-06+3.52318081092094e-05j),-0.36450379123306886,(-3.78804388321426e-05+8.449100997557582e-06j),-0.36270372972696846,(1.9713142862261863e-10+1.3423554005145601e-10j),0.3253910990466948
80,(3.0099380116658138e-05+1.571719077381188e-05j),0.326276486204382,(3.7894228400254e-05+3.309542950817784e-06j),-0.31999090926269097,(-1.493153240409747e-10-1.4370930823312075e-10j),0.03822738165176691
81,(-5.389895684202793e-06-3.1613548945513215e-05j),0.36270373087673624,(1.8219491381675586e-05+3.0360694238719576e-05j),0.3038194887989898,(1.6528921227493588e-10-1.2561725162974017e-10j),-0.3253910995452741
82,(-8.998388864301797e-06+3.2269135266500236e-05j),-0.37530416067430167,(-3.341403828451695e-05-6.908463086292328e-06j),-9.014057916747984e-11,(1.7785060883750546e-10+9.71771042582153e-11j),-0.0019172687323164863
83,(1.4602532242509452e-05+2.8358699453925733e-05j),0.30021932114716693,(-3.503302789285062e-05+1.0366420386692181e-05j),0.38518995544202184,(-2.0718076711890198e-10+1.4678700588763415e-11j),-0.0017054349751279892
84,(2.3945796201619557e-05+9.720646114286417e-06j),0.33347682690049807,(-3.178276743044196e-05-6.355118289816366e-07j),-0.37710422201805816,(-1.9583911496672126e-10+7.729298846812623e-11j),-0.3654183538409988
85,(2.6824279969935818e-05-4.547554330925078e-06j),0.31279067634007124,(-3.2820572208702385e-05+3.569949035422671e-06j),0.32807664277409015,(1.2842283242135705e-10+1.5271729533046696e-10j),-0.04362744116674076
86,(2.5506882336232797e-05+7.554373906391693e-06j),-0.31730535479809285,(-2.641332368598973e-06-3.36969065778132e-05j),0.35101787446221644,(-1.9447867246140555e-10-7.288971198270502e-11j),0.3654183534648743
87,(-8.765916883105655e-06+2.5299617057817904e-05j),0.37078877689304,(-1.9087203888817534e-05-1.9714277176164817e-05j),0.37890428918100355,(-1.5910236769214048e-10+7.849921090532448e-11j),-0.3546179857177553
88,(-1.695699148142679e-05-1.3976328958698824e-05j),0.36901395681656834,(-1.5164397662781414e-05+1.9702883180538023e-05j),0.3307912798796479,(-1.405644408592623e-10+1.255393904382862e-10j),-0.041827182746050476
89,(-1.0634429747315586e-05-2.144115884362513e-05j),0.3510178736759996,(1.2476070888978052e-07-2.3626986479076096e-05j),0.3173053409756058,(-1.582082938828423e-10-7.383234928940125e-11j),0.3546179859159328
90,(-1.564134325110326e-05-1.321730880686468e-05j),-0.32179097107520144,(9.69948693606961e-06+1.948389534194111e-05j),0.2966191971226392,(1.193716250320546e-10-1.4209191414370074e-10j),0.04362744159644922
91,(1.6255530595227178e-05+1.1774176277377043e-05j),1.6749281208758044e-10,(-8.92317088773227e-06-1.914406570701678e-05j),0.36901966587051743,(1.5861880607384646e-10-5.6472288460905524e-11j),-0.055313164923549894
92,(-6.378893775208291e-06-1.900723873073224e-05j),-0.3725896580576383,(-1.964555496266371e-05-3.4429757056299212e-06j),-0.36721835365925165,(-1.3072045747141795e-10-1.166722049863592e-10j),0.04182718499940758
93,(1.9246525629491557e-05-5.142024809031412e-06j),-0.0018000615834446413,(-1.691215915327466e-05-8.834633046552846e-06j),-0.31190516805782026,(1.4827716624054162e-10+5.285513329850211e-11j),0.055313165285520445
94,(-5.5049343325946544e-06-1.7973869485444255e-05j),0.37710422110692277,(7.35012619112947e-07-2.14375939266155e-05j),0.013485917781312886,(1.5110987313207338e-10-3.123524914130753e-11j),-0.008086541181334235
95,(1.733159269047692e-05-6.106364010482281e-06j),0.2984192611200314,(-2.0742825992659818e-06+2.1170803074091912e-05j),0.006285670651831766,(1.0705058417331457e-10-1.146609401471312e-10j),-0.034627060312370714
96,(1.5311522912821543e-05+9.018418362675309e-06j),-0.3181908464467451,(-1.7394776385597942e-05+8.64631598917556e-06j),-0.3127906640134157,(9.652115530471621e-11+1.0325236611507588e-10j),0.03462705777643113
97,(-1.2630525986107152e-05+1.0681134110230548e-05j),0.07328477881816255,(1.4515005204616314e-05+1.2687108893491892e-05j),-0.30830505294644817,(-1.263305351891957e-10-6.62829000228252e-11j),0.31730538351773585
98,(-1.2644584217781975e-05+9.374461564435519e-06j),0.06608453162741329,(-3.164992615502629e-06-1.8165610019482715e-05j),0.3725886267646825,(2.1541054814952053e-13+1.4986880049199392e-10j),-0.38518995246771526
99,(9.793485704102122e-06+1.196615978480317e-05j),0.0714847172560677,(1.582575827010461e-05+7.498354431690433e-06j),-0.0018000616668889158,(5.0691921518682135e-11+1.2247642514398143e-10j),-0.04991301788368514
